GEO,Category,Date,Volumes,Prices,YoY_Vol,YoY_Prices,Nominal Growth
World trade,World Trades,2000-02-01,65.01435346,65.14405183,NA,NA,NA
World trade,World Trades,2000-03-01,65.06396871,64.4423257,NA,NA,NA
World trade,World Trades,2000-04-01,65.51582951,64.26576338,NA,NA,NA
World trade,World Trades,2000-05-01,67.71686884,63.82708805,NA,NA,NA
World trade,World Trades,2000-06-01,66.53503081,62.66409943,NA,NA,NA
World trade,World Trades,2000-07-01,67.47752745,64.75520828,NA,NA,NA
World trade,World Trades,2000-08-01,68.71243197,64.48170652,NA,NA,NA
World trade,World Trades,2000-09-01,68.64832462,63.91213687,NA,NA,NA
World trade,World Trades,2000-10-01,69.48914028,63.50356619,NA,NA,NA
World trade,World Trades,2000-11-01,69.72684628,62.92316042,NA,NA,NA
World trade,World Trades,2000-12-01,69.6921197,62.78662621,NA,NA,NA
World trade,World Trades,2001-01-01,69.75449401,63.6578236,NA,NA,NA
World trade,World Trades,2001-02-01,68.92798974,63.78895956,3.913636281,-1.355092277,2.558544004
World trade,World Trades,2001-03-01,68.55279022,63.38718506,3.488821513,-1.055140643,2.43368087
World trade,World Trades,2001-04-01,67.84873291,62.66446259,2.332903399,-1.601300791,0.731602608
World trade,World Trades,2001-05-01,67.4699891,61.84563791,-0.246879738,-1.981450141,-2.22832988
World trade,World Trades,2001-06-01,67.23734902,61.38234813,0.702318212,-1.281751306,-0.579433094
World trade,World Trades,2001-07-01,66.4633274,60.81835063,-1.014200043,-3.93685765,-4.951057694
World trade,World Trades,2001-08-01,66.67248315,60.4841069,-2.03994882,-3.997599619,-6.037548438
World trade,World Trades,2001-09-01,65.41032638,61.47329323,-3.237998239,-2.438843635,-5.676841874
World trade,World Trades,2001-10-01,66.55479683,61.52616997,-2.934343445,-1.977396223,-4.911739667
World trade,World Trades,2001-11-01,66.33254577,60.38284259,-3.394300508,-2.540317827,-5.934618336
World trade,World Trades,2001-12-01,65.17127758,59.51384738,-4.520842118,-3.272778839,-7.793620957
World trade,World Trades,2002-01-01,66.78896517,59.54026293,-2.965528841,-4.117560665,-7.083089505
World trade,World Trades,2002-02-01,67.54326464,59.27522013,-1.384725102,-4.513739429,-5.898464531
World trade,World Trades,2002-03-01,67.75780341,58.96833119,-0.794986812,-4.418853872,-5.213840684
World trade,World Trades,2002-04-01,68.86193773,59.76550329,1.013204827,-2.898959298,-1.885754471
World trade,World Trades,2002-05-01,68.33494131,60.35923959,0.864952208,-1.486398321,-0.621446113
World trade,World Trades,2002-06-01,69.48918727,61.47294148,2.251838244,0.090593349,2.342431593
World trade,World Trades,2002-07-01,70.09232825,62.56168162,3.629000847,1.743330989,5.372331836
World trade,World Trades,2002-08-01,70.04264037,63.42865377,3.370157226,2.944546863,6.314704089
World trade,World Trades,2002-09-01,70.67138642,63.17538037,5.261060035,1.702087143,6.963147178
World trade,World Trades,2002-10-01,70.72857014,63.3887059,4.173773305,1.862535929,6.036309234
World trade,World Trades,2002-11-01,71.63947222,63.41483234,5.306926454,3.031989752,8.338916206
World trade,World Trades,2002-12-01,70.41734011,63.83081195,5.246062521,4.316964571,9.563027092
World trade,World Trades,2003-01-01,72.11060463,64.76138,5.321639453,5.221117063,10.54275652
World trade,World Trades,2003-02-01,71.8052352,66.71126343,4.261970558,7.436043306,11.69801386
World trade,World Trades,2003-03-01,71.76721118,67.55962183,4.009407766,8.591290644,12.60069841
World trade,World Trades,2003-04-01,72.09423916,67.61819736,3.232301425,7.85269407,11.08499549
World trade,World Trades,2003-05-01,72.1328792,66.69322918,3.797937889,6.33398959,10.13192748
World trade,World Trades,2003-06-01,71.72405813,68.51500602,2.234870863,7.042064542,9.276935405
World trade,World Trades,2003-07-01,72.99206712,68.80339057,2.899738869,6.241708953,9.141447822
World trade,World Trades,2003-08-01,71.93747529,68.17669508,1.894834914,4.748041312,6.642876226
World trade,World Trades,2003-09-01,74.54544535,67.65724028,3.874058932,4.481859902,8.355918834
World trade,World Trades,2003-10-01,75.87400016,68.03931746,5.145430021,4.650611564,9.796041585
World trade,World Trades,2003-11-01,75.9843533,69.54702946,4.344881075,6.132197118,10.47707819
World trade,World Trades,2003-12-01,77.526496,70.03413554,7.109155895,6.203323594,13.31247949
World trade,World Trades,2004-01-01,77.27028444,71.8886763,5.159679817,7.127296305,12.28697612
World trade,World Trades,2004-02-01,78.7452921,73.53561806,6.940056906,6.824354622,13.76441153
World trade,World Trades,2004-03-01,79.36079353,74.10339055,7.593582351,6.543768717,14.13735107
World trade,World Trades,2004-04-01,80.01951285,73.65618528,7.925273694,6.037987919,13.96326161
World trade,World Trades,2004-05-01,80.28629143,73.53912141,8.153412237,6.845892233,14.99930447
World trade,World Trades,2004-06-01,81.72255579,74.03027564,9.998497658,5.515269625,15.51376728
World trade,World Trades,2004-07-01,81.28665611,74.34687105,8.29458899,5.543480475,13.83806946
World trade,World Trades,2004-08-01,80.74659448,75.21058657,8.809119189,7.033891493,15.84301068
World trade,World Trades,2004-09-01,81.67517377,75.43216286,7.129728416,7.774922581,14.904651
World trade,World Trades,2004-10-01,82.32070487,75.70580939,6.44670471,7.666491932,14.11319664
World trade,World Trades,2004-11-01,83.31994824,77.34490897,7.335594941,7.797879511,15.13347445
World trade,World Trades,2004-12-01,84.24424149,78.79177729,6.717745494,8.757641752,15.47538725
World trade,World Trades,2005-01-01,84.01919073,79.48503491,6.748906289,7.596358608,14.3452649
World trade,World Trades,2005-02-01,83.53220741,79.45182636,4.786915303,5.916208307,10.70312361
World trade,World Trades,2005-03-01,83.74472024,79.64137816,4.383926714,5.537987607,9.921914322
World trade,World Trades,2005-04-01,86.01882485,81.1756179,5.999312001,7.519432628,13.51874463
World trade,World Trades,2005-05-01,86.1931965,80.61677251,5.90690507,7.0776511,12.98455617
World trade,World Trades,2005-06-01,86.56586488,79.73349945,4.843309092,5.703223811,10.5465329
World trade,World Trades,2005-07-01,85.62627811,78.81955253,4.339622001,4.472681487,8.812303488
World trade,World Trades,2005-08-01,87.03746488,79.18254458,6.290870406,3.971958004,10.26282841
World trade,World Trades,2005-09-01,87.59694665,80.7226405,5.921772881,5.290477639,11.21225052
World trade,World Trades,2005-10-01,88.28849375,81.47240368,5.967788882,5.766594289,11.73438317
World trade,World Trades,2005-11-01,89.25713202,80.72972816,5.937183784,3.384819184,9.322002969
World trade,World Trades,2005-12-01,91.41977864,79.83953488,7.175537144,1.047757582,8.223294726
World trade,World Trades,2006-01-01,91.16569595,80.65102296,7.146505222,1.165988052,8.312493274
World trade,World Trades,2006-02-01,92.02691152,82.38254019,8.494704116,2.930713832,11.42541795
World trade,World Trades,2006-03-01,93.15551086,81.96617766,9.410790624,2.324799505,11.73559013
World trade,World Trades,2006-04-01,93.1744182,82.32669279,7.155593346,1.151074882,8.306668228
World trade,World Trades,2006-05-01,93.51894163,83.7336127,7.32574513,3.116840192,10.44258532
World trade,World Trades,2006-06-01,94.40148038,86.26835471,7.835615497,6.53485526,14.37047076
World trade,World Trades,2006-07-01,93.28047808,85.36018128,7.654199971,6.54062875,14.19482872
World trade,World Trades,2006-08-01,94.69044795,86.01414504,7.652983064,6.831600464,14.48458353
World trade,World Trades,2006-09-01,95.78426914,87.05445188,8.187322487,6.331811387,14.51913387
World trade,World Trades,2006-10-01,95.95471819,86.36702533,7.66622444,4.894621651,12.56084609
World trade,World Trades,2006-11-01,97.39231582,85.1749618,8.135183792,4.445233645,12.58041744
World trade,World Trades,2006-12-01,97.56165854,86.09913258,6.141879898,6.259597709,12.40147761
World trade,World Trades,2007-01-01,98.26780883,88.34511949,7.102112878,7.694096529,14.79620941
World trade,World Trades,2007-02-01,98.52783934,86.92542975,6.50092782,4.542889553,11.04381737
World trade,World Trades,2007-03-01,98.31273088,87.61180568,5.157220019,5.645628018,10.80284804
World trade,World Trades,2007-04-01,98.66680151,88.92610857,5.492383309,6.599415787,12.0917991
World trade,World Trades,2007-05-01,99.01420956,90.24356776,5.495267924,6.509955063,12.00522299
World trade,World Trades,2007-06-01,99.74366892,90.81197876,5.342188545,4.543624043,9.885812588
World trade,World Trades,2007-07-01,99.98097136,91.03973859,6.70049328,5.679557311,12.38005059
World trade,World Trades,2007-08-01,101.08263,92.68433466,6.392182098,6.670189615,13.06237171
World trade,World Trades,2007-09-01,100.5730596,92.23713133,4.788790459,5.18267945,9.971469909
World trade,World Trades,2007-10-01,101.80018,94.23411133,5.845461763,7.867085992,13.71254775
World trade,World Trades,2007-11-01,102.0337941,96.52012036,4.641478246,11.34515856,15.98663681
World trade,World Trades,2007-12-01,101.4176806,99.44804425,3.856022104,13.34891167,17.20493377
World trade,World Trades,2008-01-01,104.7168933,99.90015233,6.449084445,11.55503284,18.00411729
World trade,World Trades,2008-02-01,103.8625513,101.6394849,5.334711981,14.7140552,20.04876718
World trade,World Trades,2008-03-01,101.6339602,103.3583307,3.321229296,15.74652506,19.06775436
World trade,World Trades,2008-04-01,103.4423729,107.6324513,4.775571348,18.70634272,23.48191407
World trade,World Trades,2008-05-01,103.193805,109.1073936,4.179595484,18.86382586,23.04342135
World trade,World Trades,2008-06-01,102.10262,109.9373555,2.358951059,19.12537673,21.48432779
World trade,World Trades,2008-07-01,103.4925073,111.9896746,3.511535977,20.94993596,24.46147194
World trade,World Trades,2008-08-01,102.4905024,114.1678937,1.407872386,21.48355901,22.8914314
World trade,World Trades,2008-09-01,101.5414248,110.6076884,0.968365189,18.37055708,19.33892227
World trade,World Trades,2008-10-01,100.5262826,106.8259161,-1.273897323,12.59180479,11.31790747
World trade,World Trades,2008-11-01,93.97513903,100.1059916,-8.058655033,3.585871247,-4.472783787
World trade,World Trades,2008-12-01,88.46730257,94.30125116,-12.95037807,-5.146793091,-18.09717116
World trade,World Trades,2009-01-01,84.52949265,93.62274319,-20.18740062,-6.277409139,-26.46480976
World trade,World Trades,2009-02-01,84.52854828,90.8790824,-19.33400304,-10.76040255,-30.09440559
World trade,World Trades,2009-03-01,83.87288742,88.70357868,-17.76107276,-14.65475207,-32.41582482
World trade,World Trades,2009-04-01,84.81397167,88.81287932,-18.62840119,-18.81957197,-37.44797316
World trade,World Trades,2009-05-01,83.77278226,88.65798395,-19.42102278,-20.44940967,-39.87043245
World trade,World Trades,2009-06-01,85.99992185,90.81247508,-16.10269813,-19.12488041,-35.22757854
World trade,World Trades,2009-07-01,88.00228362,93.12898564,-15.49022372,-18.86068892,-34.35091263
World trade,World Trades,2009-08-01,87.90162227,93.60354283,-14.58888016,-20.56435084,-35.153231
World trade,World Trades,2009-09-01,91.04739186,95.11501302,-10.49403292,-15.49267539,-25.98670831
World trade,World Trades,2009-10-01,92.41665547,96.43252613,-8.109627161,-10.39338998,-18.50301715
World trade,World Trades,2009-11-01,92.44858108,97.76379229,-1.52655795,-2.342199319,-3.868757269
World trade,World Trades,2009-12-01,94.8834848,99.02140601,6.416182222,4.720154851,11.13633707
World trade,World Trades,2010-01-01,94.64332335,98.6274525,10.1138307,5.004709311,15.11854001
World trade,World Trades,2010-02-01,95.72132391,99.28194294,11.19277563,8.402860544,19.59563617
World trade,World Trades,2010-03-01,97.4472459,97.61214692,13.57435848,8.90856824,22.48292672
World trade,World Trades,2010-04-01,97.83135549,98.53582902,13.01738382,9.7229497,22.74033352
World trade,World Trades,2010-05-01,100.0609026,99.21207769,16.28812037,10.55409374,26.84221411
World trade,World Trades,2010-06-01,101.3503959,97.06936082,15.35047409,6.256885743,21.60735984
World trade,World Trades,2010-07-01,100.7695187,96.43154416,12.76723508,3.302558525,16.0697936
World trade,World Trades,2010-08-01,101.1299503,98.6735117,13.22832803,5.069968876,18.2982969
World trade,World Trades,2010-09-01,101.2294385,99.66700056,10.18204668,4.551987534,14.73403421
World trade,World Trades,2010-10-01,102.732465,100.5851076,10.31580957,4.152581432,14.468391
World trade,World Trades,2010-11-01,103.6273303,104.1105965,11.17874919,6.346804207,17.52555339
World trade,World Trades,2010-12-01,103.4567499,104.3381202,8.573265141,5.316714227,13.88997937
World trade,World Trades,2011-01-01,104.6765579,104.4827619,10.03323455,5.855309381,15.88854393
World trade,World Trades,2011-02-01,103.9542972,107.8337297,8.232973292,8.551786767,16.78476006
World trade,World Trades,2011-03-01,104.7576167,110.025907,7.310370826,12.41376007,19.7241309
World trade,World Trades,2011-04-01,103.7095374,112.7505641,5.878181877,14.21473507,20.09291694
World trade,World Trades,2011-05-01,104.7927031,115.7972671,4.731800486,16.58518943,21.31698991
World trade,World Trades,2011-06-01,104.3000408,115.6624346,2.949644888,18.59307374,21.54271863
World trade,World Trades,2011-07-01,105.0607628,115.8194528,4.291244123,19.38790869,23.67915281
World trade,World Trades,2011-08-01,106.1433267,116.3859288,5.013376432,17.71241708,22.72579351
World trade,World Trades,2011-09-01,105.1402976,116.9291542,3.910859077,17.26215368,21.17301276
World trade,World Trades,2011-10-01,104.9813027,114.3675903,2.248837667,13.78248278,16.03132045
World trade,World Trades,2011-11-01,104.8626365,114.3194157,1.235306188,10.2088192,11.44412539
World trade,World Trades,2011-12-01,104.936015,113.8040504,1.479265064,9.465930212,10.94519528
World trade,World Trades,2012-01-01,104.6365204,112.6514933,-0.04003749,8.168731447,8.128693957
World trade,World Trades,2012-02-01,105.1469057,112.8230987,1.192608504,4.989369019,6.181977523
World trade,World Trades,2012-03-01,106.0253607,114.9822223,1.267744009,4.956315343,6.224059352
World trade,World Trades,2012-04-01,104.6170868,114.8511408,0.907549479,2.100576714,3.008126193
World trade,World Trades,2012-05-01,107.5967553,114.8317119,2.804052143,-0.965555178,1.838496965
World trade,World Trades,2012-06-01,106.9587153,112.8086713,2.658674462,-2.853763247,-0.195088785
World trade,World Trades,2012-07-01,106.6048549,110.5916978,1.544092056,-5.227755059,-3.683663003
World trade,World Trades,2012-08-01,106.6126838,109.7589662,0.469357062,-6.626962572,-6.15760551
World trade,World Trades,2012-09-01,107.080334,110.963064,1.940036342,-5.966090292,-4.026053949
World trade,World Trades,2012-10-01,106.2298003,113.0154635,1.248497613,-1.352126843,-0.10362923
World trade,World Trades,2012-11-01,106.4388317,112.6525536,1.576195209,-1.666862086,-0.090666877
World trade,World Trades,2012-12-01,106.4021339,111.6549652,1.466118869,-2.149085229,-0.68296636
World trade,World Trades,2013-01-01,108.496233,113.1778508,3.859712604,0.526357455,4.386070059
World trade,World Trades,2013-02-01,107.3950641,113.4210801,2.248158399,0.597981362,2.846139762
World trade,World Trades,2013-03-01,108.1287436,114.1753596,2.10338284,-0.806862728,1.296520111
World trade,World Trades,2013-04-01,108.5489446,112.8143889,3.931857792,-2.036751872,1.895105919
World trade,World Trades,2013-05-01,108.7192638,112.1955486,1.12250854,-2.636163353,-1.513654813
World trade,World Trades,2013-06-01,107.5578906,111.0705711,0.599175259,-1.738100187,-1.138924928
World trade,World Trades,2013-07-01,108.6631491,111.7271617,2.058294186,1.135463873,3.19375806
World trade,World Trades,2013-08-01,109.2330985,110.8186268,2.620414731,1.05966057,3.680075301
World trade,World Trades,2013-09-01,108.5978732,111.5929133,1.51753927,0.629849365,2.147388635
World trade,World Trades,2013-10-01,109.8041942,111.8686977,3.574393923,-1.146765832,2.427628091
World trade,World Trades,2013-11-01,109.9107503,112.412661,3.471918607,-0.239892616,3.232025991
World trade,World Trades,2013-12-01,109.3740521,111.7437864,2.971918223,0.088821185,3.060739407
World trade,World Trades,2014-01-01,110.5247277,112.8409343,2.028494649,-0.336916524,1.691578125
World trade,World Trades,2014-02-01,110.2977729,112.5417771,2.902708748,-0.87930302,2.023405728
World trade,World Trades,2014-03-01,109.9246315,112.8147828,1.795887912,-1.360576812,0.4353111
World trade,World Trades,2014-04-01,110.9241739,113.6280983,2.375229239,0.813709418,3.188938657
World trade,World Trades,2014-05-01,110.7884694,113.032555,2.069205633,0.837006401,2.906212035
World trade,World Trades,2014-06-01,110.7433576,112.9838179,3.185467044,1.913246806,5.09871385
World trade,World Trades,2014-07-01,111.7688428,112.2534677,3.105693768,0.52630606,3.631999828
World trade,World Trades,2014-08-01,111.5373953,112.2206074,2.304296824,1.401980593,3.706277417
World trade,World Trades,2014-09-01,113.447199,111.0795516,4.849325803,-0.513361753,4.33596405
World trade,World Trades,2014-10-01,113.199094,108.9376122,3.394899791,-2.931085509,0.463814281
World trade,World Trades,2014-11-01,112.6721546,107.1311867,2.761404371,-5.281474275,-2.520069904
World trade,World Trades,2014-12-01,113.9834201,105.0187022,4.609367959,-6.725084187,-2.115716228
World trade,World Trades,2015-01-01,113.9607335,102.1819178,3.43600588,-10.65901651,-7.223010629
World trade,World Trades,2015-02-01,113.8232942,98.90742955,3.525521341,-13.63434752,-10.10882618
World trade,World Trades,2015-03-01,112.5826985,97.80130737,2.658067026,-15.01347543,-12.3554084
World trade,World Trades,2015-04-01,113.0491348,95.93521406,2.124960929,-17.69288429,-15.56792336
World trade,World Trades,2015-05-01,111.5917613,95.78736328,0.80329191,-17.24519171,-16.4418998
World trade,World Trades,2015-06-01,113.4746776,97.54794819,2.731320036,-15.43586974,-12.7045497
World trade,World Trades,2015-07-01,113.753975,97.13792616,1.985132119,-15.11554157,-13.13040945
World trade,World Trades,2015-08-01,113.5673278,95.51721028,2.029932454,-16.7033971,-14.67346464
World trade,World Trades,2015-09-01,114.2550894,94.0461603,0.807890398,-17.03339126,-16.22550086
World trade,World Trades,2015-10-01,114.7307588,93.21810182,1.531664776,-15.71951034,-14.18784556
World trade,World Trades,2015-11-01,113.6445626,93.06356982,0.972408003,-14.0676169,-13.0952089
World trade,World Trades,2015-12-01,115.1285457,90.72065856,1.145125681,-14.29804366,-13.15291798
World trade,World Trades,2016-01-01,113.2553907,89.8911396,-0.705342813,-12.29077815,-12.99612096
World trade,World Trades,2016-02-01,114.8370238,88.22285352,1.013729586,-10.68457603,-9.670846449
World trade,World Trades,2016-03-01,113.4357583,88.79131826,0.85305982,-9.009989109,-8.156929289
World trade,World Trades,2016-04-01,114.1912988,89.28262062,1.142163986,-6.65259344,-5.510429455
World trade,World Trades,2016-05-01,113.8378905,90.78482941,2.246129164,-5.00253387,-2.756404706
World trade,World Trades,2016-06-01,115.3631606,90.83502195,1.888482955,-6.712926239,-4.824443284
World trade,World Trades,2016-07-01,113.8142876,91.46597351,0.060312689,-5.67195265,-5.611639961
World trade,World Trades,2016-08-01,116.1312967,91.08541445,2.563968921,-4.431795828,-1.867826906
World trade,World Trades,2016-09-01,115.6804926,91.75677787,1.425403131,-2.289382432,-0.863979301
World trade,World Trades,2016-10-01,115.1544999,91.92176643,0.423741092,-1.296335397,-0.872594306
World trade,World Trades,2016-11-01,117.7440173,92.01952443,4.099454641,-1.044045385,3.055409256
World trade,World Trades,2016-12-01,118.8324434,91.22688268,3.70389764,0.506224123,4.210121763
World trade,World Trades,2017-01-01,118.0523273,91.74293597,4.796936565,1.851796367,6.648732932
World trade,World Trades,2017-02-01,117.7901241,92.93252015,2.953100316,4.709666639,7.662766955
World trade,World Trades,2017-03-01,120.4978032,94.28756912,7.062044872,5.496250865,12.55829574
World trade,World Trades,2017-04-01,118.5892591,94.04950944,4.397960302,4.766888823,9.164849125
World trade,World Trades,2017-05-01,120.5842533,94.67602532,6.746362752,3.89119591,10.63755866
World trade,World Trades,2017-06-01,120.6255318,94.89494205,5.262371225,4.059920098,9.322291323
World trade,World Trades,2017-07-01,120.2345491,95.07907136,6.420261437,3.613097858,10.0333593
World trade,World Trades,2017-08-01,121.5600508,96.13015227,5.428754124,5.044737818,10.47349194
World trade,World Trades,2017-09-01,121.8947314,97.42441065,6.214238824,5.667632787,11.88187161
World trade,World Trades,2017-10-01,120.6336717,98.73480541,5.479171843,6.813038986,12.29221083
World trade,World Trades,2017-11-01,124.0373006,98.07008017,6.293283332,6.050555733,12.34383906
World trade,World Trades,2017-12-01,124.6354825,98.91082623,5.803039123,7.683943555,13.48698268
World trade,World Trades,2018-01-01,124.5937593,100.310448,6.541431997,8.567511998,15.108944
World trade,World Trades,2018-02-01,123.869994,102.978148,6.079869859,10.04562785,16.12549771
World trade,World Trades,2018-03-01,123.1100359,103.2299404,2.612232701,8.942371275,11.55460398
World trade,World Trades,2018-04-01,123.8270897,103.5546136,5.237830579,9.505104141,14.74293472
World trade,World Trades,2018-05-01,125.2472207,103.651598,4.662967425,8.975572673,13.6385401
World trade,World Trades,2018-06-01,125.1920095,102.4042194,4.566477654,7.509277325,12.07575498
World trade,World Trades,2018-07-01,126.1193527,102.2902758,5.884803607,7.211204439,13.09600805
World trade,World Trades,2018-08-01,126.5170297,101.9136911,4.956978874,5.783538851,10.74051772
World trade,World Trades,2018-09-01,125.2799224,101.3800131,3.385191009,3.955602438,7.340793447
World trade,World Trades,2018-10-01,127.2255024,102.4952951,6.591830665,3.760489649,10.35232031
World trade,World Trades,2018-11-01,124.85174,101.9569881,0.814439378,3.886907898,4.701347276
World trade,World Trades,2018-12-01,122.910422,100.7458524,-1.725060535,1.835026203,0.109965669
World trade,World Trades,2019-01-01,124.8184669,99.89041241,0.224707588,-0.420035561,-0.195327973
World trade,World Trades,2019-02-01,123.5449779,100.5508162,-0.325016019,-2.427331848,-2.752347867
World trade,World Trades,2019-03-01,124.4865812,100.919282,1.376545328,-2.310658427,-0.934113099
World trade,World Trades,2019-04-01,123.9872749,101.4812341,0.160185216,-2.073379524,-1.913194307
World trade,World Trades,2019-05-01,125.7787761,101.0511401,0.531555417,-2.600457921,-2.068902504
World trade,World Trades,2019-06-01,123.227408,100.4892935,-1.964601511,-1.91492588,-3.879527392
World trade,World Trades,2019-07-01,125.2907553,100.4631116,-0.828597438,-1.827164179,-2.655761618
World trade,World Trades,2019-08-01,125.5011396,100.0210762,-1.015890089,-1.892614902,-2.908504991
World trade,World Trades,2019-09-01,124.41076,98.91596899,-0.869162375,-2.464044103,-3.333206478
World trade,World Trades,2019-10-01,125.2468315,98.77617723,-1.978670913,-3.719117829,-5.697788743
World trade,World Trades,2019-11-01,123.5152371,98.91599492,-1.336502871,-3.040993139,-4.37749601
World trade,World Trades,2019-12-01,123.6856075,99.0272284,0.775185495,-1.718624037,-0.943438541
World trade,World Trades,2020-01-01,120.8056378,99.76837558,-4.012829092,-0.122036832,-4.134865924
World trade,World Trades,2020-02-01,120.8567282,100.1648532,-2.688249709,-0.385962948,-3.074212657
World trade,World Trades,2020-03-01,118.0114087,98.98748905,-6.475172487,-1.931792918,-8.406965406
World trade,World Trades,2020-04-01,104.3461916,96.01984092,-19.64108333,-5.461393145,-25.10247647
World trade,World Trades,2020-05-01,104.2969788,91.86387459,-21.48179735,-9.187265486,-30.66906284
World trade,World Trades,2020-06-01,112.1276083,93.17419427,-11.09979965,-7.315099219,-18.41489887
World trade,World Trades,2020-07-01,117.5159487,95.63581065,-7.774806595,-4.827300974,-12.60210757
World trade,World Trades,2020-08-01,119.8102934,97.12746812,-5.690846214,-2.8936081,-8.584454314
World trade,World Trades,2020-09-01,123.2540871,98.89520382,-1.156672956,-0.020765164,-1.177438119
World trade,World Trades,2020-10-01,123.6200364,99.21394412,-1.626795083,0.437766892,-1.189028191
World trade,World Trades,2020-11-01,125.2092004,99.94852677,1.693963277,1.032531843,2.72649512
World trade,World Trades,2020-12-01,126.0485348,101.1609115,2.362927326,2.133683064,4.496610389
World trade,World Trades,2021-01-01,126.8067907,103.9038261,6.001152912,4.135450529,10.13660344
World trade,World Trades,2021-02-01,126.619787,105.8144516,5.763058744,5.649598434,11.41265718
World trade,World Trades,2021-03-01,130.6618975,106.6802204,12.65048872,7.692731312,20.34322004
World trade,World Trades,2021-04-01,130.0182124,107.4725834,25.67202084,11.45274245,37.12476329
World trade,World Trades,2021-05-01,128.9054745,109.2322017,24.60849572,17.36832714,41.97682286
World trade,World Trades,2021-06-01,129.9188473,111.3065032,17.79123896,18.13230896,35.92354792
World trade,World Trades,2021-07-01,128.8530132,112.5977824,11.33706459,16.96197178,28.29903636
World trade,World Trades,2021-08-01,129.9809458,112.8180289,10.17065239,15.69056077,25.86121316
World trade,World Trades,2021-09-01,129.6663705,113.1798314,6.412283417,14.28462756,20.69691098
World trade,World Trades,2021-10-01,130.5250429,114.3774244,6.905006532,15.16348025,22.06848678
World trade,World Trades,2021-11-01,133.6376257,116.1483699,8.428425343,16.19984314,24.62826848
World trade,World Trades,2021-12-01,135.4990959,116.295669,9.45056107,15.13475756,24.58531863
World trade,World Trades,2022-01-01,134.0908859,116.5816095,7.284095199,12.67778337,19.96187857
World trade,World Trades,2022-02-01,134.5447008,119.1028397,7.924913816,13.28838805,21.21330187
World trade,World Trades,2022-03-01,133.3190479,121.1191938,2.657150417,14.43897346,17.09612388
World trade,World Trades,2022-04-01,133.9881315,122.8050018,3.969919128,15.33241847,19.3023376
World imports,World Imports,2000-02-01,65.32597544,65.03168629,-63.57949903,-44.20051544,-107.7800145
World imports,World Imports,2000-03-01,65.42105696,64.36823048,-64.4977903,-46.93827275,-111.4360631
World imports,World Imports,2000-04-01,65.93334935,64.22595944,-62.9196639,-48.37182299,-111.2914869
World imports,World Imports,2000-05-01,68.25281377,63.71260152,-61.72813204,-49.10542737,-110.8335594
World imports,World Imports,2000-06-01,66.86636311,62.48077054,-62.80000736,-50.69906085,-113.4990682
World imports,World Imports,2000-07-01,67.99536407,64.72427837,-62.52967888,-49.653146,-112.1828249
World imports,World Imports,2000-08-01,69.13481279,64.34981755,-64.50281296,-51.79855235,-116.3013653
World imports,World Imports,2000-09-01,69.23622717,63.7911999,-66.26286868,-52.50446912,-118.7673378
World imports,World Imports,2000-10-01,70.07583512,63.44512876,-64.01505078,-53.13648071,-117.1515315
World imports,World Imports,2000-11-01,70.31108456,62.99201441,-64.23361622,-56.11082527,-120.3444415
World imports,World Imports,2000-12-01,70.2132576,62.93677445,-63.10579029,-58.18241937,-121.2882097
World imports,World Imports,2001-01-01,70.32428312,63.81137285,-63.66384841,-58.99362899,-122.6574774
World imports,World Imports,2001-02-01,69.1007609,63.83810717,3.774785455,-1.193579115,2.58120634
World imports,World Imports,2001-03-01,68.93276494,63.38059557,3.511707971,-0.987634911,2.52407306
World imports,World Imports,2001-04-01,68.43179267,62.631373,2.498443328,-1.594586434,0.903856894
World imports,World Imports,2001-05-01,67.74240684,61.88307738,-0.510406927,-1.829524145,-2.339931072
World imports,World Imports,2001-06-01,67.53749903,61.42580916,0.671135915,-1.054961376,-0.383825461
World imports,World Imports,2001-07-01,66.81806761,60.91826688,-1.17729646,-3.806011486,-4.983307946
World imports,World Imports,2001-08-01,66.62402077,60.64148442,-2.510792019,-3.708333134,-6.219125153
World imports,World Imports,2001-09-01,65.75120367,61.61137531,-3.485023499,-2.179824597,-5.664848096
World imports,World Imports,2001-10-01,66.89679399,61.47512175,-3.179041137,-1.970007016,-5.149048153
World imports,World Imports,2001-11-01,66.7378329,60.42553636,-3.573251658,-2.566478058,-6.139729715
World imports,World Imports,2001-12-01,65.17292673,59.49712267,-5.040330867,-3.439651776,-8.479982643
World imports,World Imports,2002-01-01,66.96197022,59.56868672,-3.362312903,-4.242686131,-7.604999034
World imports,World Imports,2002-02-01,68.11796945,59.06181088,-0.982791446,-4.776296293,-5.759087739
World imports,World Imports,2002-03-01,67.92168923,58.71032985,-1.011075704,-4.670265721,-5.681341424
World imports,World Imports,2002-04-01,69.42740596,59.54707141,0.995613283,-3.084301593,-2.08868831
World imports,World Imports,2002-05-01,68.47687047,60.09351713,0.734463627,-1.789560244,-1.055096617
World imports,World Imports,2002-06-01,69.98096198,61.33188694,2.443462949,-0.093922219,2.34954073
World imports,World Imports,2002-07-01,70.32590511,62.21333377,3.507837498,1.295066894,4.802904392
World imports,World Imports,2002-08-01,70.40686043,63.09281614,3.78283966,2.451331725,6.234171384
World imports,World Imports,2002-09-01,71.15992892,62.89965906,5.408725249,1.288283752,6.697009002
World imports,World Imports,2002-10-01,70.87522645,62.96290488,3.978432463,1.48778313,5.466215593
