"","Year","Month","GEO","Value"
"1",2001," Jan","Alberta.Resorts"," $68.02"
"2",2001," Feb","Alberta.Resorts"," $85.04"
"3",2001," Mar","Alberta.Resorts"," $93.27"
"4",2001," Apr","Alberta.Resorts"," $70.82"
"5",2001," May","Alberta.Resorts"," $104.43"
"6",2001," Jun","Alberta.Resorts"," $187.94"
"7",2001," Jul","Alberta.Resorts"," $249.39"
"8",2001," Aug","Alberta.Resorts"," $252.11"
"9",2001," Sep","Alberta.Resorts"," $153.58"
"10",2001," Oct","Alberta.Resorts"," $79.33"
"11",2001," Nov","Alberta.Resorts"," $44.08"
"12",2001," Dec","Alberta.Resorts"," $74.1"
"13",2001," Jan","Calgary"," $50.82"
"14",2001," Feb","Calgary"," $58.42"
"15",2001," Mar","Calgary"," $65.75"
"16",2001," Apr","Calgary"," $64.54"
"17",2001," May","Calgary"," $72.27"
"18",2001," Jun","Calgary"," $81.68"
"19",2001," Jul","Calgary"," $101.23"
"20",2001," Aug","Calgary"," $77.94"
"21",2001," Sep","Calgary"," $76.16"
"22",2001," Oct","Calgary"," $63.25"
"23",2001," Nov","Calgary"," $56.91"
"24",2001," Dec","Calgary"," $41.25"
"25",2001," Jan","Central.Ontario"," $53.21"
"26",2001," Feb","Central.Ontario"," $58.08"
"27",2001," Mar","Central.Ontario"," $51.93"
"28",2001," Apr","Central.Ontario"," $38.29"
"29",2001," May","Central.Ontario"," $53.78"
"30",2001," Jun","Central.Ontario"," $82.31"
"31",2001," Jul","Central.Ontario"," $103.37"
"32",2001," Aug","Central.Ontario"," $117.98"
"33",2001," Sep","Central.Ontario"," $82.97"
"34",2001," Oct","Central.Ontario"," $64.57"
"35",2001," Nov","Central.Ontario"," $38.65"
"36",2001," Dec","Central.Ontario"," $42.26"
"37",2001," Jan","Downtown..Montreal"," $62.16"
"38",2001," Feb","Downtown..Montreal"," $71.86"
"39",2001," Mar","Downtown..Montreal"," $75.6"
"40",2001," Apr","Downtown..Montreal"," $73.46"
"41",2001," May","Downtown..Montreal"," $105.28"
"42",2001," Jun","Downtown..Montreal"," $148.58"
"43",2001," Jul","Downtown..Montreal"," $122.63"
"44",2001," Aug","Downtown..Montreal"," $130.5"
"45",2001," Sep","Downtown..Montreal"," $103.29"
"46",2001," Oct","Downtown..Montreal"," $99.97"
"47",2001," Nov","Downtown..Montreal"," $85.04"
"48",2001," Dec","Downtown..Montreal"," $56.37"
"49",2001," Jan","Downtown.Ottawa"," $73.82"
"50",2001," Feb","Downtown.Ottawa"," $111.29"
"51",2001," Mar","Downtown.Ottawa"," $94.54"
"52",2001," Apr","Downtown.Ottawa"," $86.43"
"53",2001," May","Downtown.Ottawa"," $109.63"
"54",2001," Jun","Downtown.Ottawa"," $108.41"
"55",2001," Jul","Downtown.Ottawa"," $89.37"
"56",2001," Aug","Downtown.Ottawa"," $92.22"
"57",2001," Sep","Downtown.Ottawa"," $98.28"
"58",2001," Oct","Downtown.Ottawa"," $108.09"
"59",2001," Nov","Downtown.Ottawa"," $93.73"
"60",2001," Dec","Downtown.Ottawa"," $56.63"
"61",2001," Jan","Downtown.Toronto"," $68.87"
"62",2001," Feb","Downtown.Toronto"," $86.15"
"63",2001," Mar","Downtown.Toronto"," $92.39"
"64",2001," Apr","Downtown.Toronto"," $113.63"
"65",2001," May","Downtown.Toronto"," $129.12"
"66",2001," Jun","Downtown.Toronto"," $152.29"
"67",2001," Jul","Downtown.Toronto"," $132.28"
"68",2001," Aug","Downtown.Toronto"," $133.9"
"69",2001," Sep","Downtown.Toronto"," $114.99"
"70",2001," Oct","Downtown.Toronto"," $124.44"
"71",2001," Nov","Downtown.Toronto"," $95.81"
"72",2001," Dec","Downtown.Toronto"," $58.46"
"73",2001," Jan","Downtown.Vancouver"," $50.6"
"74",2001," Feb","Downtown.Vancouver"," $64.7"
"75",2001," Mar","Downtown.Vancouver"," $86.08"
"76",2001," Apr","Downtown.Vancouver"," $79.37"
"77",2001," May","Downtown.Vancouver"," $107.74"
"78",2001," Jun","Downtown.Vancouver"," $133.99"
"79",2001," Jul","Downtown.Vancouver"," $150.71"
"80",2001," Aug","Downtown.Vancouver"," $151.74"
"81",2001," Sep","Downtown.Vancouver"," $111.85"
"82",2001," Oct","Downtown.Vancouver"," $73.29"
"83",2001," Nov","Downtown.Vancouver"," $58.39"
"84",2001," Dec","Downtown.Vancouver"," $45"
"85",2001," Jan","Eastern.Ontario"," $31.62"
"86",2001," Feb","Eastern.Ontario"," $39.25"
"87",2001," Mar","Eastern.Ontario"," $42.06"
"88",2001," Apr","Eastern.Ontario"," $39.23"
"89",2001," May","Eastern.Ontario"," $52.62"
"90",2001," Jun","Eastern.Ontario"," $66.35"
"91",2001," Jul","Eastern.Ontario"," $74.01"
"92",2001," Aug","Eastern.Ontario"," $82.23"
"93",2001," Sep","Eastern.Ontario"," $64.53"
"94",2001," Oct","Eastern.Ontario"," $51.89"
"95",2001," Nov","Eastern.Ontario"," $41.16"
"96",2001," Dec","Eastern.Ontario"," $29.33"
"97",2001," Jan","Edmonton"," $46.29"
"98",2001," Feb","Edmonton"," $60.9"
"99",2001," Mar","Edmonton"," $62.32"
"100",2001," Apr","Edmonton"," $60.51"
"101",2001," May","Edmonton"," $58.07"
"102",2001," Jun","Edmonton"," $60.44"
"103",2001," Jul","Edmonton"," $70.04"
"104",2001," Aug","Edmonton"," $106.98"
"105",2001," Sep","Edmonton"," $57.37"
"106",2001," Oct","Edmonton"," $59.68"
"107",2001," Nov","Edmonton"," $64.2"
"108",2001," Dec","Edmonton"," $44.92"
"109",2001," Jan","Greater.Montreal"," $60.88"
"110",2001," Feb","Greater.Montreal"," $70.48"
"111",2001," Mar","Greater.Montreal"," $73.36"
"112",2001," Apr","Greater.Montreal"," $72.37"
"113",2001," May","Greater.Montreal"," $98.97"
"114",2001," Jun","Greater.Montreal"," $136.11"
"115",2001," Jul","Greater.Montreal"," $112.16"
"116",2001," Aug","Greater.Montreal"," $120.07"
"117",2001," Sep","Greater.Montreal"," $97.93"
"118",2001," Oct","Greater.Montreal"," $92.89"
"119",2001," Nov","Greater.Montreal"," $78.8"
"120",2001," Dec","Greater.Montreal"," $54.42"
"121",2001," Jan","Greater.Quebec.City"," $42.93"
"122",2001," Feb","Greater.Quebec.City"," $75.78"
"123",2001," Mar","Greater.Quebec.City"," $60.6"
"124",2001," Apr","Greater.Quebec.City"," $90.86"
"125",2001," May","Greater.Quebec.City"," $87.73"
"126",2001," Jun","Greater.Quebec.City"," $108.62"
"127",2001," Jul","Greater.Quebec.City"," $127.21"
"128",2001," Aug","Greater.Quebec.City"," $149.26"
"129",2001," Sep","Greater.Quebec.City"," $111.94"
"130",2001," Oct","Greater.Quebec.City"," $93.33"
"131",2001," Nov","Greater.Quebec.City"," $55.18"
"132",2001," Dec","Greater.Quebec.City"," $51.93"
"133",2001," Jan","Greater.Toronto.Area"," $66.46"
"134",2001," Feb","Greater.Toronto.Area"," $76.87"
"135",2001," Mar","Greater.Toronto.Area"," $77.34"
"136",2001," Apr","Greater.Toronto.Area"," $89.2"
"137",2001," May","Greater.Toronto.Area"," $94.38"
"138",2001," Jun","Greater.Toronto.Area"," $106.38"
"139",2001," Jul","Greater.Toronto.Area"," $94.15"
"140",2001," Aug","Greater.Toronto.Area"," $102.3"
"141",2001," Sep","Greater.Toronto.Area"," $87.49"
"142",2001," Oct","Greater.Toronto.Area"," $90.05"
"143",2001," Nov","Greater.Toronto.Area"," $75.39"
"144",2001," Dec","Greater.Toronto.Area"," $50.57"
"145",2001," Jan","Greater.Vancouver"," $45.48"
"146",2001," Feb","Greater.Vancouver"," $56.86"
"147",2001," Mar","Greater.Vancouver"," $71.02"
"148",2001," Apr","Greater.Vancouver"," $65.28"
"149",2001," May","Greater.Vancouver"," $86.22"
"150",2001," Jun","Greater.Vancouver"," $104.82"
"151",2001," Jul","Greater.Vancouver"," $116.23"
"152",2001," Aug","Greater.Vancouver"," $121.55"
"153",2001," Sep","Greater.Vancouver"," $90.78"
"154",2001," Oct","Greater.Vancouver"," $60.2"
"155",2001," Nov","Greater.Vancouver"," $50.8"
"156",2001," Dec","Greater.Vancouver"," $40.1"
"157",2001," Jan","GTA.East.North"," $52.05"
"158",2001," Feb","GTA.East.North"," $60.88"
"159",2001," Mar","GTA.East.North"," $60.61"
"160",2001," Apr","GTA.East.North"," $67.45"
"161",2001," May","GTA.East.North"," $71.89"
"162",2001," Jun","GTA.East.North"," $76.6"
"163",2001," Jul","GTA.East.North"," $75.26"
"164",2001," Aug","GTA.East.North"," $85.53"
"165",2001," Sep","GTA.East.North"," $70.65"
"166",2001," Oct","GTA.East.North"," $66.94"
"167",2001," Nov","GTA.East.North"," $60.67"
"168",2001," Dec","GTA.East.North"," $45.96"
"169",2001," Jan","GTA.West"," $61.36"
"170",2001," Feb","GTA.West"," $64.41"
"171",2001," Mar","GTA.West"," $62.59"
"172",2001," Apr","GTA.West"," $68.14"
"173",2001," May","GTA.West"," $67.93"
"174",2001," Jun","GTA.West"," $74.66"
"175",2001," Jul","GTA.West"," $69.95"
"176",2001," Aug","GTA.West"," $76.99"
"177",2001," Sep","GTA.West"," $65.17"
"178",2001," Oct","GTA.West"," $62.64"
"179",2001," Nov","GTA.West"," $57.52"
"180",2001," Dec","GTA.West"," $43.96"
"181",2001," Jan","Halifax.Dartmouth"," $47.33"
"182",2001," Feb","Halifax.Dartmouth"," $59.96"
"183",2001," Mar","Halifax.Dartmouth"," $68.05"
"184",2001," Apr","Halifax.Dartmouth"," $67.04"
"185",2001," May","Halifax.Dartmouth"," $88.33"
"186",2001," Jun","Halifax.Dartmouth"," $109.71"
"187",2001," Jul","Halifax.Dartmouth"," $105.66"
"188",2001," Aug","Halifax.Dartmouth"," $110.42"
"189",2001," Sep","Halifax.Dartmouth"," $108.8"
"190",2001," Oct","Halifax.Dartmouth"," $96.62"
"191",2001," Nov","Halifax.Dartmouth"," $69.69"
"192",2001," Dec","Halifax.Dartmouth"," $37.76"
"193",2001," Jan","Hamilton...Brantford"," $38.68"
"194",2001," Feb","Hamilton...Brantford"," $43.18"
"195",2001," Mar","Hamilton...Brantford"," $47.65"
"196",2001," Apr","Hamilton...Brantford"," $50.45"
"197",2001," May","Hamilton...Brantford"," $49.75"
"198",2001," Jun","Hamilton...Brantford"," $61.18"
"199",2001," Jul","Hamilton...Brantford"," $52.05"
"200",2001," Aug","Hamilton...Brantford"," $54.64"
"201",2001," Sep","Hamilton...Brantford"," $57.42"
"202",2001," Oct","Hamilton...Brantford"," $56.7"
"203",2001," Nov","Hamilton...Brantford"," $44.8"
"204",2001," Dec","Hamilton...Brantford"," $41.65"
"205",2001," Jan","Kingston"," $33.1"
"206",2001," Feb","Kingston"," $41.05"
"207",2001," Mar","Kingston"," $47.57"
"208",2001," Apr","Kingston"," $45.85"
"209",2001," May","Kingston"," $68.43"
"210",2001," Jun","Kingston"," $80.75"
"211",2001," Jul","Kingston"," $88.22"
"212",2001," Aug","Kingston"," $97.5"
"213",2001," Sep","Kingston"," $77.41"
"214",2001," Oct","Kingston"," $57.79"
"215",2001," Nov","Kingston"," $42.92"
"216",2001," Dec","Kingston"," $29.75"
"217",2001," Jan","Kitchener...Waterloo...Cambridge...Guelph"," $52.25"
"218",2001," Feb","Kitchener...Waterloo...Cambridge...Guelph"," $56.05"
"219",2001," Mar","Kitchener...Waterloo...Cambridge...Guelph"," $60.67"
"220",2001," Apr","Kitchener...Waterloo...Cambridge...Guelph"," $57.28"
"221",2001," May","Kitchener...Waterloo...Cambridge...Guelph"," $57.53"
"222",2001," Jun","Kitchener...Waterloo...Cambridge...Guelph"," $66.94"
"223",2001," Jul","Kitchener...Waterloo...Cambridge...Guelph"," $64.61"
"224",2001," Aug","Kitchener...Waterloo...Cambridge...Guelph"," $70.95"
"225",2001," Sep","Kitchener...Waterloo...Cambridge...Guelph"," $67.9"
"226",2001," Oct","Kitchener...Waterloo...Cambridge...Guelph"," $62.57"
"227",2001," Nov","Kitchener...Waterloo...Cambridge...Guelph"," $59.61"
"228",2001," Dec","Kitchener...Waterloo...Cambridge...Guelph"," $45.83"
"229",2001," Jan","London"," $43.11"
"230",2001," Feb","London"," $51.43"
"231",2001," Mar","London"," $50.69"
"232",2001," Apr","London"," $54.49"
"233",2001," May","London"," $56.21"
"234",2001," Jun","London"," $63.42"
"235",2001," Jul","London"," $49.2"
"236",2001," Aug","London"," $64.86"
"237",2001," Sep","London"," $63.23"
"238",2001," Oct","London"," $54.56"
"239",2001," Nov","London"," $56.47"
"240",2001," Dec","London"," $36.83"
"241",2001," Jan","Moncton"," $30.62"
"242",2001," Feb","Moncton"," $40.01"
"243",2001," Mar","Moncton"," $55.24"
"244",2001," Apr","Moncton"," $46.37"
"245",2001," May","Moncton"," $45.52"
"246",2001," Jun","Moncton"," $55.44"
"247",2001," Jul","Moncton"," $72.9"
"248",2001," Aug","Moncton"," $74.64"
"249",2001," Sep","Moncton"," $60.56"
"250",2001," Oct","Moncton"," $48.08"
"251",2001," Nov","Moncton"," $51.82"
"252",2001," Dec","Moncton"," $28.37"
"253",2001," Jan","Montreal.Airport.Laval"," $57.48"
"254",2001," Feb","Montreal.Airport.Laval"," $66.79"
"255",2001," Mar","Montreal.Airport.Laval"," $67.08"
"256",2001," Apr","Montreal.Airport.Laval"," $69.8"
"257",2001," May","Montreal.Airport.Laval"," $78.32"
"258",2001," Jun","Montreal.Airport.Laval"," $95.97"
"259",2001," Jul","Montreal.Airport.Laval"," $75.65"
"260",2001," Aug","Montreal.Airport.Laval"," $85.75"
"261",2001," Sep","Montreal.Airport.Laval"," $81.14"
"262",2001," Oct","Montreal.Airport.Laval"," $69.87"
"263",2001," Nov","Montreal.Airport.Laval"," $58.89"
"264",2001," Dec","Montreal.Airport.Laval"," $48.1"
"265",2001," Jan","Niagara.Falls"," $22.7"
"266",2001," Feb","Niagara.Falls"," $33.86"
"267",2001," Mar","Niagara.Falls"," $40.01"
"268",2001," Apr","Niagara.Falls"," $49.19"
"269",2001," May","Niagara.Falls"," $74.45"
"270",2001," Jun","Niagara.Falls"," $104.61"
"271",2001," Jul","Niagara.Falls"," $149.1"
"272",2001," Aug","Niagara.Falls"," $159.8"
"273",2001," Sep","Niagara.Falls"," $84.99"
"274",2001," Oct","Niagara.Falls"," $67.43"
"275",2001," Nov","Niagara.Falls"," $39.26"
"276",2001," Dec","Niagara.Falls"," $31.76"
"277",2001," Jan","North.Bay"," $36.35"
"278",2001," Feb","North.Bay"," $46.92"
"279",2001," Mar","North.Bay"," $52.23"
"280",2001," Apr","North.Bay"," $46.3"
"281",2001," May","North.Bay"," $46.35"
"282",2001," Jun","North.Bay"," $64.06"
"283",2001," Jul","North.Bay"," $64.41"
"284",2001," Aug","North.Bay"," $78.78"
"285",2001," Sep","North.Bay"," $64.15"
"286",2001," Oct","North.Bay"," $54.98"
"287",2001," Nov","North.Bay"," $40.28"
"288",2001," Dec","North.Bay"," $28.2"
"289",2001," Jan","North.Central.Ontario"," $0"
"290",2001," Feb","North.Central.Ontario"," $0"
"291",2001," Mar","North.Central.Ontario"," $0"
"292",2001," Apr","North.Central.Ontario"," $0"
"293",2001," May","North.Central.Ontario"," $0"
"294",2001," Jun","North.Central.Ontario"," $0"
"295",2001," Jul","North.Central.Ontario"," $0"
"296",2001," Aug","North.Central.Ontario"," $0"
"297",2001," Sep","North.Central.Ontario"," $0"
"298",2001," Oct","North.Central.Ontario"," $0"
"299",2001," Nov","North.Central.Ontario"," $0"
"300",2001," Dec","North.Central.Ontario"," $0"
"301",2001," Jan","North.Eastern.Ontario"," $35.63"
"302",2001," Feb","North.Eastern.Ontario"," $49.61"
"303",2001," Mar","North.Eastern.Ontario"," $49.81"
"304",2001," Apr","North.Eastern.Ontario"," $45.54"
"305",2001," May","North.Eastern.Ontario"," $48.8"
"306",2001," Jun","North.Eastern.Ontario"," $55.51"
"307",2001," Jul","North.Eastern.Ontario"," $57.41"
"308",2001," Aug","North.Eastern.Ontario"," $65.67"
"309",2001," Sep","North.Eastern.Ontario"," $56.16"
"310",2001," Oct","North.Eastern.Ontario"," $52.88"
"311",2001," Nov","North.Eastern.Ontario"," $45.5"
"312",2001," Dec","North.Eastern.Ontario"," $30.21"
"313",2001," Jan","North.Western.Ontario"," $36.68"
"314",2001," Feb","North.Western.Ontario"," $47.43"
"315",2001," Mar","North.Western.Ontario"," $47.07"
"316",2001," Apr","North.Western.Ontario"," $50.95"
"317",2001," May","North.Western.Ontario"," $58.97"
"318",2001," Jun","North.Western.Ontario"," $63.56"
"319",2001," Jul","North.Western.Ontario"," $69.66"
"320",2001," Aug","North.Western.Ontario"," $74.89"
"321",2001," Sep","North.Western.Ontario"," $64.88"
"322",2001," Oct","North.Western.Ontario"," $58.56"
"323",2001," Nov","North.Western.Ontario"," $49.55"
"324",2001," Dec","North.Western.Ontario"," $35.49"
"325",2001," Jan","Other.Eastern.Ontario"," $30.83"
"326",2001," Feb","Other.Eastern.Ontario"," $38.28"
"327",2001," Mar","Other.Eastern.Ontario"," $39.06"
"328",2001," Apr","Other.Eastern.Ontario"," $35.64"
"329",2001," May","Other.Eastern.Ontario"," $44.04"
"330",2001," Jun","Other.Eastern.Ontario"," $58.12"
"331",2001," Jul","Other.Eastern.Ontario"," $66.11"
"332",2001," Aug","Other.Eastern.Ontario"," $73.72"
"333",2001," Sep","Other.Eastern.Ontario"," $57.37"
"334",2001," Oct","Other.Eastern.Ontario"," $48.45"
"335",2001," Nov","Other.Eastern.Ontario"," $40.21"
"336",2001," Dec","Other.Eastern.Ontario"," $29.1"
"337",2001," Jan","Other.Niagara.Region"," $25.71"
"338",2001," Feb","Other.Niagara.Region"," $39.17"
"339",2001," Mar","Other.Niagara.Region"," $38.09"
"340",2001," Apr","Other.Niagara.Region"," $36.52"
"341",2001," May","Other.Niagara.Region"," $41.97"
"342",2001," Jun","Other.Niagara.Region"," $51.71"
"343",2001," Jul","Other.Niagara.Region"," $66.41"
"344",2001," Aug","Other.Niagara.Region"," $73.67"
"345",2001," Sep","Other.Niagara.Region"," $56.88"
"346",2001," Oct","Other.Niagara.Region"," $46.24"
"347",2001," Nov","Other.Niagara.Region"," $38.78"
"348",2001," Dec","Other.Niagara.Region"," $28.95"
"349",2001," Jan","Other.Southern.Ontario"," $33.19"
"350",2001," Feb","Other.Southern.Ontario"," $37.84"
"351",2001," Mar","Other.Southern.Ontario"," $38.95"
"352",2001," Apr","Other.Southern.Ontario"," $38.86"
"353",2001," May","Other.Southern.Ontario"," $50.88"
"354",2001," Jun","Other.Southern.Ontario"," $61.28"
"355",2001," Jul","Other.Southern.Ontario"," $60.59"
"356",2001," Aug","Other.Southern.Ontario"," $67.24"
"357",2001," Sep","Other.Southern.Ontario"," $57.78"
"358",2001," Oct","Other.Southern.Ontario"," $44.36"
"359",2001," Nov","Other.Southern.Ontario"," $36.45"
"360",2001," Dec","Other.Southern.Ontario"," $30.77"
"361",2001," Jan","Ottawa"," $68.57"
"362",2001," Feb","Ottawa"," $101.45"
"363",2001," Mar","Ottawa"," $87.72"
"364",2001," Apr","Ottawa"," $80.82"
"365",2001," May","Ottawa"," $101.36"
"366",2001," Jun","Ottawa"," $99.91"
"367",2001," Jul","Ottawa"," $85.13"
"368",2001," Aug","Ottawa"," $87.95"
"369",2001," Sep","Ottawa"," $92.41"
"370",2001," Oct","Ottawa"," $99.14"
"371",2001," Nov","Ottawa"," $86.61"
"372",2001," Dec","Ottawa"," $53.44"
"373",2001," Jan","Ottawa.East"," $44.22"
"374",2001," Feb","Ottawa.East"," $62.23"
"375",2001," Mar","Ottawa.East"," $58.13"
"376",2001," Apr","Ottawa.East"," $54.79"
"377",2001," May","Ottawa.East"," $64.88"
"378",2001," Jun","Ottawa.East"," $63.73"
"379",2001," Jul","Ottawa.East"," $60.84"
"380",2001," Aug","Ottawa.East"," $63.92"
"381",2001," Sep","Ottawa.East"," $73.18"
"382",2001," Oct","Ottawa.East"," $70.61"
"383",2001," Nov","Ottawa.East"," $63.19"
"384",2001," Dec","Ottawa.East"," $39.69"
"385",2001," Jan","Ottawa.West"," $57.07"
"386",2001," Feb","Ottawa.West"," $73.88"
"387",2001," Mar","Ottawa.West"," $72.11"
"388",2001," Apr","Ottawa.West"," $68.52"
"389",2001," May","Ottawa.West"," $80.91"
"390",2001," Jun","Ottawa.West"," $81.28"
"391",2001," Jul","Ottawa.West"," $81.19"
"392",2001," Aug","Ottawa.West"," $82.35"
"393",2001," Sep","Ottawa.West"," $71.94"
"394",2001," Oct","Ottawa.West"," $67.48"
"395",2001," Nov","Ottawa.West"," $61.97"
"396",2001," Dec","Ottawa.West"," $44.38"
"397",2001," Jan","Regina"," $35.85"
"398",2001," Feb","Regina"," $47.19"
"399",2001," Mar","Regina"," $50.28"
"400",2001," Apr","Regina"," $48.68"
"401",2001," May","Regina"," $49.49"
"402",2001," Jun","Regina"," $54.76"
"403",2001," Jul","Regina"," $43.78"
"404",2001," Aug","Regina"," $54.14"
"405",2001," Sep","Regina"," $45.42"
"406",2001," Oct","Regina"," $48.35"
"407",2001," Nov","Regina"," $60.01"
"408",2001," Dec","Regina"," $43.3"
"409",2001," Jan","Sault.Ste..Marie"," $35.87"
"410",2001," Feb","Sault.Ste..Marie"," $46.64"
"411",2001," Mar","Sault.Ste..Marie"," $42.96"
"412",2001," Apr","Sault.Ste..Marie"," $33.38"
"413",2001," May","Sault.Ste..Marie"," $37.11"
"414",2001," Jun","Sault.Ste..Marie"," $46.88"
"415",2001," Jul","Sault.Ste..Marie"," $66.02"
"416",2001," Aug","Sault.Ste..Marie"," $77.11"
"417",2001," Sep","Sault.Ste..Marie"," $79.33"
"418",2001," Oct","Sault.Ste..Marie"," $54.83"
"419",2001," Nov","Sault.Ste..Marie"," $30.68"
"420",2001," Dec","Sault.Ste..Marie"," $29.23"
"421",2001," Jan","Southern.Ontario"," $36.76"
"422",2001," Feb","Southern.Ontario"," $44.23"
"423",2001," Mar","Southern.Ontario"," $49.91"
"424",2001," Apr","Southern.Ontario"," $50.37"
"425",2001," May","Southern.Ontario"," $61.14"
"426",2001," Jun","Southern.Ontario"," $77.47"
"427",2001," Jul","Southern.Ontario"," $88.84"
"428",2001," Aug","Southern.Ontario"," $96.73"
"429",2001," Sep","Southern.Ontario"," $68.37"
"430",2001," Oct","Southern.Ontario"," $57.14"
"431",2001," Nov","Southern.Ontario"," $45.86"
"432",2001," Dec","Southern.Ontario"," $36.4"
"433",2001," Jan","St..Johns"," $49.47"
"434",2001," Feb","St..Johns"," $60.71"
"435",2001," Mar","St..Johns"," $62.46"
"436",2001," Apr","St..Johns"," $61.08"
"437",2001," May","St..Johns"," $81.56"
"438",2001," Jun","St..Johns"," $103.42"
"439",2001," Jul","St..Johns"," $88.79"
"440",2001," Aug","St..Johns"," $86.48"
"441",2001," Sep","St..Johns"," $87.43"
"442",2001," Oct","St..Johns"," $69.16"
"443",2001," Nov","St..Johns"," $67.01"
"444",2001," Dec","St..Johns"," $44.54"
"445",2001," Jan","Sudbury"," $36.3"
"446",2001," Feb","Sudbury"," $54.17"
"447",2001," Mar","Sudbury"," $56.82"
"448",2001," Apr","Sudbury"," $50.9"
"449",2001," May","Sudbury"," $55.74"
"450",2001," Jun","Sudbury"," $57.09"
"451",2001," Jul","Sudbury"," $61.59"
"452",2001," Aug","Sudbury"," $68.82"
"453",2001," Sep","Sudbury"," $58.3"
"454",2001," Oct","Sudbury"," $58.19"
"455",2001," Nov","Sudbury"," $53.92"
"456",2001," Dec","Sudbury"," $31.24"
"457",2001," Jan","Thunder.Bay"," "
"458",2001," Feb","Thunder.Bay"," "
"459",2001," Mar","Thunder.Bay"," "
"460",2001," Apr","Thunder.Bay"," "
"461",2001," May","Thunder.Bay"," "
"462",2001," Jun","Thunder.Bay"," "
"463",2001," Jul","Thunder.Bay"," "
"464",2001," Aug","Thunder.Bay"," "
"465",2001," Sep","Thunder.Bay"," "
"466",2001," Oct","Thunder.Bay"," "
"467",2001," Nov","Thunder.Bay"," "
"468",2001," Dec","Thunder.Bay"," "
"469",2001," Jan","Toronto.Airport"," $83.05"
"470",2001," Feb","Toronto.Airport"," $87.1"
"471",2001," Mar","Toronto.Airport"," $79.16"
"472",2001," Apr","Toronto.Airport"," $83.19"
"473",2001," May","Toronto.Airport"," $78.27"
"474",2001," Jun","Toronto.Airport"," $79.76"
"475",2001," Jul","Toronto.Airport"," $65.04"
"476",2001," Aug","Toronto.Airport"," $82.2"
"477",2001," Sep","Toronto.Airport"," $71.11"
"478",2001," Oct","Toronto.Airport"," $72.45"
"479",2001," Nov","Toronto.Airport"," $67.94"
"480",2001," Dec","Toronto.Airport"," $46.39"
"481",2001," Jan","Vancouver.Island"," $32.01"
"482",2001," Feb","Vancouver.Island"," $44.25"
"483",2001," Mar","Vancouver.Island"," $56.39"
"484",2001," Apr","Vancouver.Island"," $57.66"
"485",2001," May","Vancouver.Island"," $75.3"
"486",2001," Jun","Vancouver.Island"," $91.15"
"487",2001," Jul","Vancouver.Island"," $113.06"
"488",2001," Aug","Vancouver.Island"," $126.65"
"489",2001," Sep","Vancouver.Island"," $81.38"
"490",2001," Oct","Vancouver.Island"," $56.65"
"491",2001," Nov","Vancouver.Island"," $41.7"
"492",2001," Dec","Vancouver.Island"," $34.34"
"493",2001," Jan","Whistler.Resort.Area"," $193.47"
"494",2001," Feb","Whistler.Resort.Area"," $233.93"
"495",2001," Mar","Whistler.Resort.Area"," $235.46"
"496",2001," Apr","Whistler.Resort.Area"," $129.5"
"497",2001," May","Whistler.Resort.Area"," $51.34"
"498",2001," Jun","Whistler.Resort.Area"," $69.84"
"499",2001," Jul","Whistler.Resort.Area"," $99.33"
"500",2001," Aug","Whistler.Resort.Area"," $93.1"
"501",2001," Sep","Whistler.Resort.Area"," $45.67"
"502",2001," Oct","Whistler.Resort.Area"," $24.4"
"503",2001," Nov","Whistler.Resort.Area"," $33.55"
"504",2001," Dec","Whistler.Resort.Area"," $158.85"
"505",2001," Jan","Windsor"," $58.41"
"506",2001," Feb","Windsor"," $60.14"
"507",2001," Mar","Windsor"," $83.96"
"508",2001," Apr","Windsor"," $61.25"
"509",2001," May","Windsor"," $65.9"
"510",2001," Jun","Windsor"," $80.59"
"511",2001," Jul","Windsor"," $74.88"
"512",2001," Aug","Windsor"," $76.02"
"513",2001," Sep","Windsor"," $55.79"
"514",2001," Oct","Windsor"," $51.35"
"515",2001," Nov","Windsor"," $52.63"
"516",2001," Dec","Windsor"," $47.64"
"517",2001," Jan","Winnipeg"," $47.29"
"518",2001," Feb","Winnipeg"," $51.53"
"519",2001," Mar","Winnipeg"," $55.06"
"520",2001," Apr","Winnipeg"," $53.3"
"521",2001," May","Winnipeg"," $58.84"
"522",2001," Jun","Winnipeg"," $72.63"
"523",2001," Jul","Winnipeg"," $62.84"
"524",2001," Aug","Winnipeg"," $59.13"
"525",2001," Sep","Winnipeg"," $62.21"
"526",2001," Oct","Winnipeg"," $63.16"
"527",2001," Nov","Winnipeg"," $63.01"
"528",2001," Dec","Winnipeg"," $39.65"
"529",2002," Jan","Alberta.Resorts"," $64.44"
"530",2002," Feb","Alberta.Resorts"," $81.35"
"531",2002," Mar","Alberta.Resorts"," $95.04"
"532",2002," Apr","Alberta.Resorts"," $73.23"
"533",2002," May","Alberta.Resorts"," $100.31"
"534",2002," Jun","Alberta.Resorts"," $184.44"
"535",2002," Jul","Alberta.Resorts"," $237.14"
"536",2002," Aug","Alberta.Resorts"," $253.9"
"537",2002," Sep","Alberta.Resorts"," $186.03"
"538",2002," Oct","Alberta.Resorts"," $95.63"
"539",2002," Nov","Alberta.Resorts"," $55.61"
"540",2002," Dec","Alberta.Resorts"," $76.63"
"541",2002," Jan","Calgary"," $49.29"
