"","Year","Month","GEO","Value"
"3513",2007," Sep","Other.Niagara.Region"," $105.8"
"3514",2007," Oct","Other.Niagara.Region"," $95.35"
"3515",2007," Nov","Other.Niagara.Region"," $90.02"
"3516",2007," Dec","Other.Niagara.Region"," $95.72"
"3517",2007," Jan","Other.Southern.Ontario"," $95.38"
"3518",2007," Feb","Other.Southern.Ontario"," $93.7"
"3519",2007," Mar","Other.Southern.Ontario"," $95.14"
"3520",2007," Apr","Other.Southern.Ontario"," $93.7"
"3521",2007," May","Other.Southern.Ontario"," $101.89"
"3522",2007," Jun","Other.Southern.Ontario"," $105.07"
"3523",2007," Jul","Other.Southern.Ontario"," $108.72"
"3524",2007," Aug","Other.Southern.Ontario"," $109.97"
"3525",2007," Sep","Other.Southern.Ontario"," $106.83"
"3526",2007," Oct","Other.Southern.Ontario"," $99.66"
"3527",2007," Nov","Other.Southern.Ontario"," $91.37"
"3528",2007," Dec","Other.Southern.Ontario"," $100.8"
"3529",2007," Jan","Ottawa"," $127.7"
"3530",2007," Feb","Ottawa"," $135.75"
"3531",2007," Mar","Ottawa"," $131.99"
"3532",2007," Apr","Ottawa"," $131.73"
"3533",2007," May","Ottawa"," $137.25"
"3534",2007," Jun","Ottawa"," $137.65"
"3535",2007," Jul","Ottawa"," $125.39"
"3536",2007," Aug","Ottawa"," $126.17"
"3537",2007," Sep","Ottawa"," $137.2"
"3538",2007," Oct","Ottawa"," $141.57"
"3539",2007," Nov","Ottawa"," $136.27"
"3540",2007," Dec","Ottawa"," $133.52"
"3541",2007," Jan","Ottawa.East"," $109.29"
"3542",2007," Feb","Ottawa.East"," $109.2"
"3543",2007," Mar","Ottawa.East"," $109.35"
"3544",2007," Apr","Ottawa.East"," $107.67"
"3545",2007," May","Ottawa.East"," $91.86"
"3546",2007," Jun","Ottawa.East"," $94.04"
"3547",2007," Jul","Ottawa.East"," $81.4"
"3548",2007," Aug","Ottawa.East"," $95.31"
"3549",2007," Sep","Ottawa.East"," $110.31"
"3550",2007," Oct","Ottawa.East"," $110.79"
"3551",2007," Nov","Ottawa.East"," $109.2"
"3552",2007," Dec","Ottawa.East"," $100.62"
"3553",2007," Jan","Ottawa.West"," $121.18"
"3554",2007," Feb","Ottawa.West"," $120.08"
"3555",2007," Mar","Ottawa.West"," $120.01"
"3556",2007," Apr","Ottawa.West"," $120.26"
"3557",2007," May","Ottawa.West"," $121.63"
"3558",2007," Jun","Ottawa.West"," $122.14"
"3559",2007," Jul","Ottawa.West"," $119.48"
"3560",2007," Aug","Ottawa.West"," $121.42"
"3561",2007," Sep","Ottawa.West"," $118.98"
"3562",2007," Oct","Ottawa.West"," $124.21"
"3563",2007," Nov","Ottawa.West"," $124.71"
"3564",2007," Dec","Ottawa.West"," $121.06"
"3565",2007," Jan","Regina"," $95.71"
"3566",2007," Feb","Regina"," $99.1"
"3567",2007," Mar","Regina"," $98.91"
"3568",2007," Apr","Regina"," $97.27"
"3569",2007," May","Regina"," $97.73"
"3570",2007," Jun","Regina"," $102.38"
"3571",2007," Jul","Regina"," $99.42"
"3572",2007," Aug","Regina"," $103.14"
"3573",2007," Sep","Regina"," $106.58"
"3574",2007," Oct","Regina"," $105.08"
"3575",2007," Nov","Regina"," $110.11"
"3576",2007," Dec","Regina"," $101.57"
"3577",2007," Jan","Sault.Ste..Marie"," $84.02"
"3578",2007," Feb","Sault.Ste..Marie"," $85.2"
"3579",2007," Mar","Sault.Ste..Marie"," $84.89"
"3580",2007," Apr","Sault.Ste..Marie"," $84.37"
"3581",2007," May","Sault.Ste..Marie"," $84.55"
"3582",2007," Jun","Sault.Ste..Marie"," $87.51"
"3583",2007," Jul","Sault.Ste..Marie"," $91.11"
"3584",2007," Aug","Sault.Ste..Marie"," $94.2"
"3585",2007," Sep","Sault.Ste..Marie"," $98.19"
"3586",2007," Oct","Sault.Ste..Marie"," $92.39"
"3587",2007," Nov","Sault.Ste..Marie"," $84.17"
"3588",2007," Dec","Sault.Ste..Marie"," $88.92"
"3589",2007," Jan","Southern.Ontario"," $100.47"
"3590",2007," Feb","Southern.Ontario"," $103.27"
"3591",2007," Mar","Southern.Ontario"," $102.72"
"3592",2007," Apr","Southern.Ontario"," $108.3"
"3593",2007," May","Southern.Ontario"," $113.29"
"3594",2007," Jun","Southern.Ontario"," $121.47"
"3595",2007," Jul","Southern.Ontario"," $136.87"
"3596",2007," Aug","Southern.Ontario"," $137.81"
"3597",2007," Sep","Southern.Ontario"," $125.98"
"3598",2007," Oct","Southern.Ontario"," $115.2"
"3599",2007," Nov","Southern.Ontario"," $104.19"
"3600",2007," Dec","Southern.Ontario"," $117.69"
"3601",2007," Jan","St..Johns"," $108.21"
"3602",2007," Feb","St..Johns"," $109.83"
"3603",2007," Mar","St..Johns"," $109.46"
"3604",2007," Apr","St..Johns"," $114.27"
"3605",2007," May","St..Johns"," $130.6"
"3606",2007," Jun","St..Johns"," $137.38"
"3607",2007," Jul","St..Johns"," $130.06"
"3608",2007," Aug","St..Johns"," $131.91"
"3609",2007," Sep","St..Johns"," $136.13"
"3610",2007," Oct","St..Johns"," $126.23"
"3611",2007," Nov","St..Johns"," $119.42"
"3612",2007," Dec","St..Johns"," $124.46"
"3613",2007," Jan","Sudbury"," $90.07"
"3614",2007," Feb","Sudbury"," $91.89"
"3615",2007," Mar","Sudbury"," $93.29"
"3616",2007," Apr","Sudbury"," $95.82"
"3617",2007," May","Sudbury"," $98.81"
"3618",2007," Jun","Sudbury"," $100.09"
"3619",2007," Jul","Sudbury"," $106.78"
"3620",2007," Aug","Sudbury"," $104.52"
"3621",2007," Sep","Sudbury"," $102.63"
"3622",2007," Oct","Sudbury"," $102.9"
"3623",2007," Nov","Sudbury"," $102.55"
"3624",2007," Dec","Sudbury"," $100.79"
"3625",2007," Jan","Thunder.Bay"," $90.22"
"3626",2007," Feb","Thunder.Bay"," $93.22"
"3627",2007," Mar","Thunder.Bay"," $92.37"
"3628",2007," Apr","Thunder.Bay"," $93.88"
"3629",2007," May","Thunder.Bay"," $96.04"
"3630",2007," Jun","Thunder.Bay"," $96.47"
"3631",2007," Jul","Thunder.Bay"," $91.73"
"3632",2007," Aug","Thunder.Bay"," $99.86"
"3633",2007," Sep","Thunder.Bay"," $95.32"
"3634",2007," Oct","Thunder.Bay"," $96.44"
"3635",2007," Nov","Thunder.Bay"," $95.25"
"3636",2007," Dec","Thunder.Bay"," $94.59"
"3637",2007," Jan","Toronto.Airport"," $124.45"
"3638",2007," Feb","Toronto.Airport"," $121.61"
"3639",2007," Mar","Toronto.Airport"," $121.36"
"3640",2007," Apr","Toronto.Airport"," $119.32"
"3641",2007," May","Toronto.Airport"," $119.55"
"3642",2007," Jun","Toronto.Airport"," $117.21"
"3643",2007," Jul","Toronto.Airport"," $106.08"
"3644",2007," Aug","Toronto.Airport"," $111.22"
"3645",2007," Sep","Toronto.Airport"," $119.7"
"3646",2007," Oct","Toronto.Airport"," $121.42"
"3647",2007," Nov","Toronto.Airport"," $119.95"
"3648",2007," Dec","Toronto.Airport"," $117.76"
"3649",2007," Jan","Vancouver.Island"," $93.81"
"3650",2007," Feb","Vancouver.Island"," $96.07"
"3651",2007," Mar","Vancouver.Island"," $99.76"
"3652",2007," Apr","Vancouver.Island"," $111.93"
"3653",2007," May","Vancouver.Island"," $132.78"
"3654",2007," Jun","Vancouver.Island"," $144.11"
"3655",2007," Jul","Vancouver.Island"," $164.49"
"3656",2007," Aug","Vancouver.Island"," $170.35"
"3657",2007," Sep","Vancouver.Island"," $149.82"
"3658",2007," Oct","Vancouver.Island"," $112.85"
"3659",2007," Nov","Vancouver.Island"," $105.21"
"3660",2007," Dec","Vancouver.Island"," $106.54"
"3661",2007," Jan","Whistler.Resort.Area"," $266.94"
"3662",2007," Feb","Whistler.Resort.Area"," $291.3"
"3663",2007," Mar","Whistler.Resort.Area"," $269.55"
"3664",2007," Apr","Whistler.Resort.Area"," $191.29"
"3665",2007," May","Whistler.Resort.Area"," $134.21"
"3666",2007," Jun","Whistler.Resort.Area"," $146.61"
"3667",2007," Jul","Whistler.Resort.Area"," $151.87"
"3668",2007," Aug","Whistler.Resort.Area"," $154.6"
"3669",2007," Sep","Whistler.Resort.Area"," $147.06"
"3670",2007," Oct","Whistler.Resort.Area"," $110.6"
"3671",2007," Nov","Whistler.Resort.Area"," $131.33"
"3672",2007," Dec","Whistler.Resort.Area"," $313.62"
"3673",2007," Jan","Windsor"," $97.43"
"3674",2007," Feb","Windsor"," $96.99"
"3675",2007," Mar","Windsor"," $97.47"
"3676",2007," Apr","Windsor"," $101.03"
"3677",2007," May","Windsor"," $97.41"
"3678",2007," Jun","Windsor"," $99.25"
"3679",2007," Jul","Windsor"," $97.43"
"3680",2007," Aug","Windsor"," $96.53"
"3681",2007," Sep","Windsor"," $103.65"
"3682",2007," Oct","Windsor"," $99.05"
"3683",2007," Nov","Windsor"," $100.77"
"3684",2007," Dec","Windsor"," $99.08"
"3685",2007," Jan","Winnipeg"," $96.82"
"3686",2007," Feb","Winnipeg"," $100.98"
"3687",2007," Mar","Winnipeg"," $100.99"
"3688",2007," Apr","Winnipeg"," $101.31"
"3689",2007," May","Winnipeg"," $104.33"
"3690",2007," Jun","Winnipeg"," $105.41"
"3691",2007," Jul","Winnipeg"," $100.03"
"3692",2007," Aug","Winnipeg"," $102.52"
"3693",2007," Sep","Winnipeg"," $105.78"
"3694",2007," Oct","Winnipeg"," $109.64"
"3695",2007," Nov","Winnipeg"," $107.28"
"3696",2007," Dec","Winnipeg"," $101.34"
"3697",2008," Jan","Alberta.Resorts"," $156.11"
"3698",2008," Feb","Alberta.Resorts"," $168.41"
"3699",2008," Mar","Alberta.Resorts"," $173.78"
"3700",2008," Apr","Alberta.Resorts"," $161.22"
"3701",2008," May","Alberta.Resorts"," $198.07"
"3702",2008," Jun","Alberta.Resorts"," $257.93"
"3703",2008," Jul","Alberta.Resorts"," $279.66"
"3704",2008," Aug","Alberta.Resorts"," $278.28"
"3705",2008," Sep","Alberta.Resorts"," $244.11"
"3706",2008," Oct","Alberta.Resorts"," $179.5"
"3707",2008," Nov","Alberta.Resorts"," $159.01"
"3708",2008," Dec","Alberta.Resorts"," $205.71"
"3709",2008," Jan","Calgary"," $141.14"
"3710",2008," Feb","Calgary"," $145.4"
"3711",2008," Mar","Calgary"," $140.73"
"3712",2008," Apr","Calgary"," $152.34"
"3713",2008," May","Calgary"," $152.1"
"3714",2008," Jun","Calgary"," $171.02"
"3715",2008," Jul","Calgary"," $177.33"
"3716",2008," Aug","Calgary"," $142.06"
"3717",2008," Sep","Calgary"," $153.18"
"3718",2008," Oct","Calgary"," $151.25"
"3719",2008," Nov","Calgary"," $145.39"
"3720",2008," Dec","Calgary"," $136.61"
"3721",2008," Jan","Central.Ontario"," $114.27"
"3722",2008," Feb","Central.Ontario"," $137.17"
"3723",2008," Mar","Central.Ontario"," $125.67"
"3724",2008," Apr","Central.Ontario"," $99.71"
"3725",2008," May","Central.Ontario"," $116.02"
"3726",2008," Jun","Central.Ontario"," $129.7"
"3727",2008," Jul","Central.Ontario"," $143.38"
"3728",2008," Aug","Central.Ontario"," $148.95"
"3729",2008," Sep","Central.Ontario"," $133.63"
"3730",2008," Oct","Central.Ontario"," $117.01"
"3731",2008," Nov","Central.Ontario"," $102.78"
"3732",2008," Dec","Central.Ontario"," $117.63"
"3733",2008," Jan","Downtown..Montreal"," $134.57"
"3734",2008," Feb","Downtown..Montreal"," $137.63"
"3735",2008," Mar","Downtown..Montreal"," $132.35"
"3736",2008," Apr","Downtown..Montreal"," $146.77"
"3737",2008," May","Downtown..Montreal"," $150.45"
"3738",2008," Jun","Downtown..Montreal"," $191.53"
"3739",2008," Jul","Downtown..Montreal"," $143.74"
"3740",2008," Aug","Downtown..Montreal"," $153.32"
"3741",2008," Sep","Downtown..Montreal"," $167.88"
"3742",2008," Oct","Downtown..Montreal"," $159.22"
"3743",2008," Nov","Downtown..Montreal"," $146.03"
"3744",2008," Dec","Downtown..Montreal"," $130.02"
"3745",2008," Jan","Downtown.Ottawa"," $136.81"
"3746",2008," Feb","Downtown.Ottawa"," $146.17"
"3747",2008," Mar","Downtown.Ottawa"," $135.02"
"3748",2008," Apr","Downtown.Ottawa"," $144.75"
"3749",2008," May","Downtown.Ottawa"," $150.33"
"3750",2008," Jun","Downtown.Ottawa"," $152.23"
"3751",2008," Jul","Downtown.Ottawa"," $130.49"
"3752",2008," Aug","Downtown.Ottawa"," $132.05"
"3753",2008," Sep","Downtown.Ottawa"," $150.38"
"3754",2008," Oct","Downtown.Ottawa"," $147.56"
"3755",2008," Nov","Downtown.Ottawa"," $144.64"
"3756",2008," Dec","Downtown.Ottawa"," $134.26"
"3757",2008," Jan","Downtown.Toronto"," $151.57"
"3758",2008," Feb","Downtown.Toronto"," $154.66"
"3759",2008," Mar","Downtown.Toronto"," $160.69"
"3760",2008," Apr","Downtown.Toronto"," $162.52"
"3761",2008," May","Downtown.Toronto"," $188.34"
"3762",2008," Jun","Downtown.Toronto"," $186.12"
"3763",2008," Jul","Downtown.Toronto"," $151.67"
"3764",2008," Aug","Downtown.Toronto"," $151.67"
"3765",2008," Sep","Downtown.Toronto"," $198.27"
"3766",2008," Oct","Downtown.Toronto"," $175.32"
"3767",2008," Nov","Downtown.Toronto"," $158.76"
"3768",2008," Dec","Downtown.Toronto"," $141.29"
"3769",2008," Jan","Downtown.Vancouver"," $127.68"
"3770",2008," Feb","Downtown.Vancouver"," $133.04"
"3771",2008," Mar","Downtown.Vancouver"," $139.31"
"3772",2008," Apr","Downtown.Vancouver"," $144.63"
"3773",2008," May","Downtown.Vancouver"," $170.54"
"3774",2008," Jun","Downtown.Vancouver"," $184.69"
"3775",2008," Jul","Downtown.Vancouver"," $180.21"
"3776",2008," Aug","Downtown.Vancouver"," $179.78"
"3777",2008," Sep","Downtown.Vancouver"," $171.45"
"3778",2008," Oct","Downtown.Vancouver"," $145.72"
"3779",2008," Nov","Downtown.Vancouver"," $128.92"
"3780",2008," Dec","Downtown.Vancouver"," $124.81"
"3781",2008," Jan","Eastern.Ontario"," $98.67"
"3782",2008," Feb","Eastern.Ontario"," $101.17"
"3783",2008," Mar","Eastern.Ontario"," $99.67"
"3784",2008," Apr","Eastern.Ontario"," $100.87"
"3785",2008," May","Eastern.Ontario"," $106.49"
"3786",2008," Jun","Eastern.Ontario"," $109.85"
"3787",2008," Jul","Eastern.Ontario"," $115.29"
"3788",2008," Aug","Eastern.Ontario"," $119.16"
"3789",2008," Sep","Eastern.Ontario"," $109.03"
"3790",2008," Oct","Eastern.Ontario"," $107.09"
"3791",2008," Nov","Eastern.Ontario"," $103.56"
"3792",2008," Dec","Eastern.Ontario"," $94.82"
"3793",2008," Jan","Edmonton"," $116.07"
"3794",2008," Feb","Edmonton"," $118.23"
"3795",2008," Mar","Edmonton"," $121.23"
"3796",2008," Apr","Edmonton"," $121.34"
"3797",2008," May","Edmonton"," $122.89"
"3798",2008," Jun","Edmonton"," $121.5"
"3799",2008," Jul","Edmonton"," $121.71"
"3800",2008," Aug","Edmonton"," $118.67"
"3801",2008," Sep","Edmonton"," $124.23"
"3802",2008," Oct","Edmonton"," $126.33"
"3803",2008," Nov","Edmonton"," $126.25"
"3804",2008," Dec","Edmonton"," $118.13"
"3805",2008," Jan","Greater.Montreal"," $124.42"
"3806",2008," Feb","Greater.Montreal"," $127.34"
"3807",2008," Mar","Greater.Montreal"," $124.21"
"3808",2008," Apr","Greater.Montreal"," $134.72"
"3809",2008," May","Greater.Montreal"," $137.4"
"3810",2008," Jun","Greater.Montreal"," $167.4"
"3811",2008," Jul","Greater.Montreal"," $131.6"
"3812",2008," Aug","Greater.Montreal"," $138.31"
"3813",2008," Sep","Greater.Montreal"," $151.07"
"3814",2008," Oct","Greater.Montreal"," $143.88"
"3815",2008," Nov","Greater.Montreal"," $135.23"
"3816",2008," Dec","Greater.Montreal"," $121.64"
"3817",2008," Jan","Greater.Quebec.City"," $115.68"
"3818",2008," Feb","Greater.Quebec.City"," $137.79"
"3819",2008," Mar","Greater.Quebec.City"," $120.79"
"3820",2008," Apr","Greater.Quebec.City"," $125.88"
"3821",2008," May","Greater.Quebec.City"," $159.8"
"3822",2008," Jun","Greater.Quebec.City"," $178.03"
"3823",2008," Jul","Greater.Quebec.City"," $185.7"
"3824",2008," Aug","Greater.Quebec.City"," $188.78"
"3825",2008," Sep","Greater.Quebec.City"," $177.52"
"3826",2008," Oct","Greater.Quebec.City"," $177.38"
"3827",2008," Nov","Greater.Quebec.City"," $128.65"
"3828",2008," Dec","Greater.Quebec.City"," $126.89"
"3829",2008," Jan","Greater.Toronto.Area"," $131.88"
"3830",2008," Feb","Greater.Toronto.Area"," $132.73"
"3831",2008," Mar","Greater.Toronto.Area"," $134.57"
"3832",2008," Apr","Greater.Toronto.Area"," $136.48"
"3833",2008," May","Greater.Toronto.Area"," $144.67"
"3834",2008," Jun","Greater.Toronto.Area"," $144.22"
"3835",2008," Jul","Greater.Toronto.Area"," $125.25"
"3836",2008," Aug","Greater.Toronto.Area"," $124.53"
"3837",2008," Sep","Greater.Toronto.Area"," $153.45"
"3838",2008," Oct","Greater.Toronto.Area"," $141.75"
"3839",2008," Nov","Greater.Toronto.Area"," $135.03"
"3840",2008," Dec","Greater.Toronto.Area"," $122.77"
"3841",2008," Jan","Greater.Vancouver"," $118.45"
"3842",2008," Feb","Greater.Vancouver"," $122.09"
"3843",2008," Mar","Greater.Vancouver"," $124.89"
"3844",2008," Apr","Greater.Vancouver"," $128.91"
"3845",2008," May","Greater.Vancouver"," $148.36"
"3846",2008," Jun","Greater.Vancouver"," $158.97"
"3847",2008," Jul","Greater.Vancouver"," $157.55"
"3848",2008," Aug","Greater.Vancouver"," $156.67"
"3849",2008," Sep","Greater.Vancouver"," $150.94"
"3850",2008," Oct","Greater.Vancouver"," $130.7"
"3851",2008," Nov","Greater.Vancouver"," $120.18"
"3852",2008," Dec","Greater.Vancouver"," $115.4"
"3853",2008," Jan","GTA.East.North"," $116.56"
"3854",2008," Feb","GTA.East.North"," $119.32"
"3855",2008," Mar","GTA.East.North"," $118.3"
"3856",2008," Apr","GTA.East.North"," $120.01"
"3857",2008," May","GTA.East.North"," $111.51"
"3858",2008," Jun","GTA.East.North"," $113.63"
"3859",2008," Jul","GTA.East.North"," $108.18"
"3860",2008," Aug","GTA.East.North"," $107.71"
"3861",2008," Sep","GTA.East.North"," $121.03"
"3862",2008," Oct","GTA.East.North"," $118.6"
"3863",2008," Nov","GTA.East.North"," $117.32"
"3864",2008," Dec","GTA.East.North"," $111.88"
"3865",2008," Jan","GTA.West"," $109.33"
"3866",2008," Feb","GTA.West"," $111.84"
"3867",2008," Mar","GTA.West"," $109.69"
"3868",2008," Apr","GTA.West"," $111.96"
"3869",2008," May","GTA.West"," $107.05"
"3870",2008," Jun","GTA.West"," $108.17"
"3871",2008," Jul","GTA.West"," $104.58"
"3872",2008," Aug","GTA.West"," $102.02"
"3873",2008," Sep","GTA.West"," $112.95"
"3874",2008," Oct","GTA.West"," $110.47"
"3875",2008," Nov","GTA.West"," $109.8"
"3876",2008," Dec","GTA.West"," $105.6"
"3877",2008," Jan","Halifax.Dartmouth"," $111.59"
"3878",2008," Feb","Halifax.Dartmouth"," $111.17"
"3879",2008," Mar","Halifax.Dartmouth"," $112.76"
"3880",2008," Apr","Halifax.Dartmouth"," $120.54"
"3881",2008," May","Halifax.Dartmouth"," $139.85"
"3882",2008," Jun","Halifax.Dartmouth"," $139.07"
"3883",2008," Jul","Halifax.Dartmouth"," $132.51"
"3884",2008," Aug","Halifax.Dartmouth"," $140.36"
"3885",2008," Sep","Halifax.Dartmouth"," $145.77"
"3886",2008," Oct","Halifax.Dartmouth"," $132.22"
"3887",2008," Nov","Halifax.Dartmouth"," $118.1"
"3888",2008," Dec","Halifax.Dartmouth"," $111.48"
"3889",2008," Jan","Hamilton...Brantford"," $106.73"
"3890",2008," Feb","Hamilton...Brantford"," $110.28"
"3891",2008," Mar","Hamilton...Brantford"," $108.47"
"3892",2008," Apr","Hamilton...Brantford"," $112.12"
"3893",2008," May","Hamilton...Brantford"," $108.72"
"3894",2008," Jun","Hamilton...Brantford"," $104.96"
"3895",2008," Jul","Hamilton...Brantford"," $99.99"
"3896",2008," Aug","Hamilton...Brantford"," $102.64"
"3897",2008," Sep","Hamilton...Brantford"," $107.4"
"3898",2008," Oct","Hamilton...Brantford"," $112.07"
"3899",2008," Nov","Hamilton...Brantford"," $108.26"
"3900",2008," Dec","Hamilton...Brantford"," $104.75"
"3901",2008," Jan","Kingston"," $108.73"
"3902",2008," Feb","Kingston"," $111.13"
"3903",2008," Mar","Kingston"," $109.52"
"3904",2008," Apr","Kingston"," $108.91"
"3905",2008," May","Kingston"," $126.09"
"3906",2008," Jun","Kingston"," $128.59"
"3907",2008," Jul","Kingston"," $133.05"
"3908",2008," Aug","Kingston"," $139.1"
"3909",2008," Sep","Kingston"," $129.84"
"3910",2008," Oct","Kingston"," $122.25"
"3911",2008," Nov","Kingston"," $109.85"
"3912",2008," Dec","Kingston"," $100.83"
"3913",2008," Jan","Kitchener...Waterloo...Cambridge...Guelph"," $106.9"
"3914",2008," Feb","Kitchener...Waterloo...Cambridge...Guelph"," $107.97"
"3915",2008," Mar","Kitchener...Waterloo...Cambridge...Guelph"," $107.58"
"3916",2008," Apr","Kitchener...Waterloo...Cambridge...Guelph"," $113.17"
"3917",2008," May","Kitchener...Waterloo...Cambridge...Guelph"," $109.05"
"3918",2008," Jun","Kitchener...Waterloo...Cambridge...Guelph"," $105.73"
"3919",2008," Jul","Kitchener...Waterloo...Cambridge...Guelph"," $103.79"
"3920",2008," Aug","Kitchener...Waterloo...Cambridge...Guelph"," $103.04"
"3921",2008," Sep","Kitchener...Waterloo...Cambridge...Guelph"," $113.99"
"3922",2008," Oct","Kitchener...Waterloo...Cambridge...Guelph"," $108.27"
"3923",2008," Nov","Kitchener...Waterloo...Cambridge...Guelph"," $110.33"
"3924",2008," Dec","Kitchener...Waterloo...Cambridge...Guelph"," $103.33"
"3925",2008," Jan","London"," $102.43"
"3926",2008," Feb","London"," $105.99"
"3927",2008," Mar","London"," $101.98"
"3928",2008," Apr","London"," $104.07"
"3929",2008," May","London"," $102.72"
"3930",2008," Jun","London"," $102.05"
"3931",2008," Jul","London"," $99.38"
"3932",2008," Aug","London"," $99.43"
"3933",2008," Sep","London"," $100.89"
"3934",2008," Oct","London"," $103.03"
"3935",2008," Nov","London"," $101.56"
"3936",2008," Dec","London"," $94.84"
"3937",2008," Jan","Moncton"," $108.44"
"3938",2008," Feb","Moncton"," $111.56"
"3939",2008," Mar","Moncton"," $116.4"
"3940",2008," Apr","Moncton"," $115.93"
"3941",2008," May","Moncton"," $118.48"
"3942",2008," Jun","Moncton"," $118.93"
"3943",2008," Jul","Moncton"," $123.56"
"3944",2008," Aug","Moncton"," $128.96"
"3945",2008," Sep","Moncton"," $120.27"
"3946",2008," Oct","Moncton"," $117.61"
"3947",2008," Nov","Moncton"," $115.77"
"3948",2008," Dec","Moncton"," $106.75"
"3949",2008," Jan","Montreal.Airport.Laval"," $109.05"
"3950",2008," Feb","Montreal.Airport.Laval"," $109.92"
"3951",2008," Mar","Montreal.Airport.Laval"," $111.03"
"3952",2008," Apr","Montreal.Airport.Laval"," $110.25"
"3953",2008," May","Montreal.Airport.Laval"," $108.41"
"3954",2008," Jun","Montreal.Airport.Laval"," $115.42"
"3955",2008," Jul","Montreal.Airport.Laval"," $103.96"
"3956",2008," Aug","Montreal.Airport.Laval"," $105.18"
"3957",2008," Sep","Montreal.Airport.Laval"," $113.99"
"3958",2008," Oct","Montreal.Airport.Laval"," $109.64"
"3959",2008," Nov","Montreal.Airport.Laval"," $112.81"
"3960",2008," Dec","Montreal.Airport.Laval"," $109.4"
"3961",2008," Jan","Niagara.Falls"," $106.32"
"3962",2008," Feb","Niagara.Falls"," $115.05"
"3963",2008," Mar","Niagara.Falls"," $112.72"
"3964",2008," Apr","Niagara.Falls"," $116.03"
"3965",2008," May","Niagara.Falls"," $132.3"
"3966",2008," Jun","Niagara.Falls"," $142.97"
"3967",2008," Jul","Niagara.Falls"," $170.36"
"3968",2008," Aug","Niagara.Falls"," $177.59"
"3969",2008," Sep","Niagara.Falls"," $138.19"
"3970",2008," Oct","Niagara.Falls"," $124.6"
"3971",2008," Nov","Niagara.Falls"," $112.9"
"3972",2008," Dec","Niagara.Falls"," $122.85"
"3973",2008," Jan","North.Bay"," $94.72"
"3974",2008," Feb","North.Bay"," $96.16"
"3975",2008," Mar","North.Bay"," $99.9"
"3976",2008," Apr","North.Bay"," $97"
"3977",2008," May","North.Bay"," $100.77"
"3978",2008," Jun","North.Bay"," $102.45"
"3979",2008," Jul","North.Bay"," $106.05"
"3980",2008," Aug","North.Bay"," $109.92"
"3981",2008," Sep","North.Bay"," $104.49"
"3982",2008," Oct","North.Bay"," $103.99"
"3983",2008," Nov","North.Bay"," $100.3"
"3984",2008," Dec","North.Bay"," $95"
"3985",2008," Jan","North.Central.Ontario"," $0"
"3986",2008," Feb","North.Central.Ontario"," $0"
"3987",2008," Mar","North.Central.Ontario"," $0"
"3988",2008," Apr","North.Central.Ontario"," $0"
"3989",2008," May","North.Central.Ontario"," $0"
"3990",2008," Jun","North.Central.Ontario"," $0"
"3991",2008," Jul","North.Central.Ontario"," $0"
"3992",2008," Aug","North.Central.Ontario"," $0"
"3993",2008," Sep","North.Central.Ontario"," $0"
"3994",2008," Oct","North.Central.Ontario"," $0"
"3995",2008," Nov","North.Central.Ontario"," $0"
"3996",2008," Dec","North.Central.Ontario"," $0"
"3997",2008," Jan","North.Eastern.Ontario"," $96.1"
"3998",2008," Feb","North.Eastern.Ontario"," $97.9"
"3999",2008," Mar","North.Eastern.Ontario"," $97.29"
"4000",2008," Apr","North.Eastern.Ontario"," $97.47"
"4001",2008," May","North.Eastern.Ontario"," $98.61"
"4002",2008," Jun","North.Eastern.Ontario"," $100.13"
"4003",2008," Jul","North.Eastern.Ontario"," $102.31"
"4004",2008," Aug","North.Eastern.Ontario"," $103.99"
"4005",2008," Sep","North.Eastern.Ontario"," $100.56"
"4006",2008," Oct","North.Eastern.Ontario"," $100.04"
"4007",2008," Nov","North.Eastern.Ontario"," $100.22"
"4008",2008," Dec","North.Eastern.Ontario"," $96.76"
"4009",2008," Jan","North.Western.Ontario"," $88.97"
"4010",2008," Feb","North.Western.Ontario"," $92.96"
"4011",2008," Mar","North.Western.Ontario"," $92.38"
"4012",2008," Apr","North.Western.Ontario"," $94.56"
"4013",2008," May","North.Western.Ontario"," $94.61"
"4014",2008," Jun","North.Western.Ontario"," $97.18"
"4015",2008," Jul","North.Western.Ontario"," $100.46"
"4016",2008," Aug","North.Western.Ontario"," $102.77"
"4017",2008," Sep","North.Western.Ontario"," $98.98"
"4018",2008," Oct","North.Western.Ontario"," $93.58"
"4019",2008," Nov","North.Western.Ontario"," $94.31"
"4020",2008," Dec","North.Western.Ontario"," $88.44"
"4021",2008," Jan","Other.Eastern.Ontario"," $93.06"
"4022",2008," Feb","Other.Eastern.Ontario"," $95.86"
"4023",2008," Mar","Other.Eastern.Ontario"," $94.71"
"4024",2008," Apr","Other.Eastern.Ontario"," $96.6"
"4025",2008," May","Other.Eastern.Ontario"," $96.84"
"4026",2008," Jun","Other.Eastern.Ontario"," $100.95"
"4027",2008," Jul","Other.Eastern.Ontario"," $107.26"
"4028",2008," Aug","Other.Eastern.Ontario"," $109.97"
"4029",2008," Sep","Other.Eastern.Ontario"," $98.24"
"4030",2008," Oct","Other.Eastern.Ontario"," $99.89"
"4031",2008," Nov","Other.Eastern.Ontario"," $100.72"
"4032",2008," Dec","Other.Eastern.Ontario"," $92.24"
